Trial Number,1196,
Galactic Longitude (L),227.07398413485316,degrees
Galactic Latitude (B),51.36313474754507,degrees
Right Ascension (RA),154.49045813875838,degrees
Declination (DEC),12.73293172176398,degrees
observed Frequency,1420.4766171417323,MHz
Observation Time,2025-11-29 06:07:45,
Calculated Parameters
Vr,15.0,km/s
Ur,-146.1,km/s
Ut,-98.9,km/s
Total Velocity,176.4,km/s
Distance from Sun,1.0,kpc
Galactic center Distance,9.2,kpc
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,33.0,32.82
1419.4215,32.18,32.06
1419.4372,31.82,31.81
1419.453,31.86,31.83
1419.4687,32.27,32.45
1419.4845,33.45,33.91
1419.5002,35.75,36.15
1419.516,38.76,39.1
1419.5317,42.2,42.94
1419.5475,46.31,46.76
1419.5632,50.49,51.22
1419.579,54.83,55.44
1419.5947,59.49,59.91
1419.6105,63.99,64.36
1419.6262,68.01,68.82
1419.642,72.04,72.84
1419.6577,75.89,76.73
1419.6735,79.28,80.34
1419.6892,82.53,83.9
1419.705,85.2,86.45
1419.7207,87.83,88.98
1419.7365,90.75,91.26
1419.7522,92.14,93.18
1419.768,93.2,94.5
1419.7837,95.02,95.91
1419.7995,95.01,96.55
1419.8152,95.75,97.01
1419.8309,96.61,96.86
1419.8467,96.27,97.2
1419.8624,96.05,97.03
1419.8782,95.49,96.54
1419.8939,94.98,95.8
1419.9097,93.53,95.54
1419.9254,93.62,95.07
1419.9412,92.58,94.06
1419.9569,92.07,93.42
1419.9727,91.11,93.01
1419.9884,90.9,92.04
1420.0042,90.14,92.05
1420.0199,89.77,91.43
1420.0357,89.08,90.69
1420.0514,88.96,91.13
1420.0672,89.15,90.66
1420.0829,89.48,90.8
1420.0987,89.14,91.17
1420.1144,89.24,91.28
1420.1302,90.23,91.65
1420.1459,90.32,92.27
1420.1617,90.86,92.78
1420.1774,91.35,93.83
1420.1932,92.39,94.31
1420.2089,93.1,95.14
1420.2246,93.8,96.52
1420.2404,95.2,97.4
1420.2561,95.98,98.55
1420.2719,96.98,98.65
1420.2876,97.38,100.07
1420.3034,98.33,100.83
1420.3191,99.13,101.85
1420.3349,99.21,102.97
1420.3506,100.31,104.17
1420.3664,100.4,104.91
1420.3821,100.06,106.43
1420.3979,100.7,106.52
1420.4136,100.24,107.91
1420.4294,100.72,107.68
1420.4451,100.14,108.82
1420.4609,99.96,108.58
1420.4766,99.33,108.19
1420.4924,98.58,107.33
1420.5081,97.11,105.2
1420.5239,97.29,102.89
1420.5396,96.49,100.57
1420.5554,94.99,98.01
1420.5711,94.18,97.05
1420.5869,93.33,95.19
1420.6026,92.2,93.52
1420.6183,91.02,92.65
1420.6341,90.16,91.02
1420.6498,89.52,90.43
1420.6656,88.85,89.55
1420.6813,87.47,88.87
1420.6971,87.08,88.07
1420.7128,86.85,87.3
1420.7286,85.73,87.09
1420.7443,86.3,86.64
1420.7601,86.26,86.82
1420.7758,86.07,86.54
1420.7916,86.34,86.75
1420.8073,86.92,86.62
1420.8231,87.3,87.75
1420.8388,87.5,87.49
1420.8546,88.26,88.1
1420.8703,88.82,88.93
1420.8861,88.89,89.57
1420.9018,90.5,90.21
1420.9176,91.41,90.66
1420.9333,91.82,91.87
1420.9491,92.58,92.32
1420.9648,92.84,92.87
1420.9806,93.47,93.32
1420.9963,93.89,93.9
1421.0121,94.21,93.57
1421.0278,93.57,93.35
1421.0435,93.36,92.99
1421.0593,92.59,91.94
1421.075,92.11,91.41
1421.0908,90.92,89.43
1421.1065,88.97,88.01
1421.1223,87.18,86.14
1421.138,85.05,84.07
1421.1538,82.61,81.41
1421.1695,79.85,78.74
1421.1853,76.72,75.34
1421.201,73.27,72.23
1421.2168,69.89,68.86
1421.2325,66.49,64.93
1421.2483,62.42,61.43
1421.264,58.81,57.92
1421.2798,55.19,54.68
1421.2955,51.75,51.07
1421.3113,48.66,47.5
1421.327,45.21,44.6
1421.3428,42.31,41.75
1421.3585,39.77,39.06
1421.3743,37.6,37.22
1421.39,35.74,35.37
1421.4058,34.22,33.87
