Trial Number,227,
Galactic Longitude (L),51.31831153524382,degrees
Galactic Latitude (B),-7.709586129489953,degrees
Right Ascension (RA),298.4235628074234,degrees
Declination (DEC),12.533743952554282,degrees
observed Frequency,1420.3663809212599,MHz
Observation Time,2025-11-25 15:57:27,
Calculated Parameters
Vr,-8.3,km/s
Ur,163.4,km/s
Ut,143.8,km/s
Total Velocity,217.7,km/s
Distance from Sun,-0.6,kpc
Galactic center Distance,8.9,kpc
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,27.12,26.99
1419.4215,26.39,26.33
1419.4372,25.83,25.96
1419.453,25.82,25.86
1419.4687,26.4,26.5
1419.4845,27.74,27.84
1419.5002,29.76,29.82
1419.516,32.54,32.47
1419.5317,35.67,35.65
1419.5475,39.17,39.25
1419.5632,42.93,42.96
1419.579,46.57,46.77
1419.5947,50.64,50.42
1419.6105,54.56,54.53
1419.6262,58.03,58.04
1419.642,61.54,61.5
1419.6577,64.79,65.19
1419.6735,68.23,68.3
1419.6892,70.58,70.29
1419.705,72.93,73.29
1419.7207,75.31,75.47
1419.7365,77.5,77.33
1419.7522,78.7,78.97
1419.768,80.25,80.24
1419.7837,80.69,81.09
1419.7995,81.64,81.94
1419.8152,82.0,81.97
1419.8309,82.05,82.32
1419.8467,82.05,81.93
1419.8624,81.68,81.93
1419.8782,81.29,81.34
1419.8939,80.49,81.38
1419.9097,80.17,80.75
1419.9254,79.83,79.69
1419.9412,78.54,79.45
1419.9569,78.45,79.07
1419.9727,77.39,78.24
1419.9884,76.82,77.68
1420.0042,76.27,77.65
1420.0199,75.9,77.1
1420.0357,75.69,76.96
1420.0514,75.49,77.41
1420.0672,75.33,77.29
1420.0829,75.46,77.33
1420.0987,75.2,77.73
1420.1144,75.86,78.43
1420.1302,75.6,79.36
1420.1459,76.1,80.04
1420.1617,77.27,81.12
1420.1774,77.43,82.42
1420.1932,77.96,83.54
1420.2089,78.72,84.45
1420.2246,79.7,85.76
1420.2404,80.17,87.06
1420.2561,80.92,88.78
1420.2719,81.78,90.89
1420.2876,82.17,93.4
1420.3034,82.83,97.1
1420.3191,83.65,100.36
1420.3349,83.84,103.02
1420.3506,84.39,106.46
1420.3664,84.19,110.14
1420.3821,84.91,106.42
1420.3979,84.83,98.97
1420.4136,84.59,93.68
1420.4294,84.53,90.39
1420.4451,84.54,88.84
1420.4609,83.96,87.88
1420.4766,83.86,86.5
1420.4924,82.94,85.82
1420.5081,82.43,84.84
1420.5239,81.78,84.05
1420.5396,80.73,83.42
1420.5554,79.97,82.62
1420.5711,79.1,81.99
1420.5869,78.2,80.6
1420.6026,77.33,80.4
1420.6183,76.62,79.23
1420.6341,75.67,78.37
1420.6498,74.95,77.74
1420.6656,74.16,76.51
1420.6813,73.75,75.53
1420.6971,72.82,74.93
1420.7128,72.71,73.8
1420.7286,72.33,73.74
1420.7443,72.14,73.6
1420.7601,71.91,73.51
1420.7758,71.88,73.03
1420.7916,72.28,73.07
1420.8073,72.23,73.49
1420.8231,72.76,74.02
1420.8388,73.21,74.02
1420.8546,73.76,74.62
1420.8703,74.47,75.35
1420.8861,74.81,75.65
1420.9018,75.56,76.38
1420.9176,76.2,77.01
1420.9333,76.47,77.51
1420.9491,77.59,78.12
1420.9648,77.79,78.21
1420.9806,78.69,79.13
1420.9963,78.2,79.18
1421.0121,78.48,79.15
1421.0278,78.6,78.95
1421.0435,78.48,78.48
1421.0593,78.26,78.15
1421.075,77.12,77.61
1421.0908,76.09,76.22
1421.1065,74.83,75.25
1421.1223,72.61,73.2
1421.138,71.2,71.15
1421.1538,69.08,69.53
1421.1695,66.87,66.97
1421.1853,64.25,64.08
1421.201,61.86,61.61
1421.2168,58.5,58.49
1421.2325,55.53,55.57
1421.2483,52.48,52.49
1421.264,49.17,49.33
1421.2798,46.26,46.06
1421.2955,43.09,43.27
1421.3113,40.41,40.33
1421.327,37.97,37.71
1421.3428,35.24,35.1
1421.3585,33.17,33.2
1421.3743,31.17,31.36
1421.39,29.7,29.59
1421.4058,28.07,28.23
