Trial Number,652,
Galactic Longitude (L),111.54493876184841,degrees
Galactic Latitude (B),-48.7333103471866,degrees
Right Ascension (RA),5.164635111381501,degrees
Declination (DEC),13.456733820728278,degrees
observed Frequency,1420.3191368267717,MHz
Observation Time,2025-12-18 18:53:23,
Calculated Parameters (Tangent Point Method)
Radial Velocity (Vr),18.28,km/s
Tangent Point Distance (R),7.91,kpc
Rotation Velocity (V_rot),222.91,km/s
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,28.58,28.35
1419.4215,27.7,27.86
1419.4372,27.32,27.4
1419.453,27.41,27.5
1419.4687,27.83,28.22
1419.4845,29.1,29.55
1419.5002,31.08,31.54
1419.516,33.84,34.41
1419.5317,37.08,37.77
1419.5475,40.65,41.29
1419.5632,44.57,45.46
1419.579,48.16,49.49
1419.5947,52.29,53.43
1419.6105,56.47,57.13
1419.6262,60.16,61.42
1419.642,63.6,65.12
1419.6577,66.88,68.66
1419.6735,70.37,71.56
1419.6892,73.27,74.56
1419.705,75.9,77.41
1419.7207,78.34,79.73
1419.7365,79.72,81.84
1419.7522,81.55,83.0
1419.768,82.79,84.72
1419.7837,84.02,85.4
1419.7995,84.23,86.27
1419.8152,85.23,86.65
1419.8309,85.15,86.9
1419.8467,85.41,86.56
1419.8624,84.75,86.63
1419.8782,84.46,85.74
1419.8939,83.86,85.34
1419.9097,83.25,84.32
1419.9254,82.62,83.93
1419.9412,82.16,83.82
1419.9569,81.47,83.01
1419.9727,80.56,81.88
1419.9884,79.98,81.73
1420.0042,79.45,81.11
1420.0199,79.17,80.64
1420.0357,79.04,80.24
1420.0514,78.66,80.35
1420.0672,78.3,80.18
1420.0829,78.59,79.8
1420.0987,78.52,80.49
1420.1144,78.53,80.17
1420.1302,79.09,80.79
1420.1459,79.65,80.95
1420.1617,80.31,81.56
1420.1774,80.32,82.3
1420.1932,81.6,82.71
1420.2089,82.16,83.73
1420.2246,82.73,84.86
1420.2404,83.92,85.8
1420.2561,84.05,86.9
1420.2719,84.85,87.99
1420.2876,85.7,90.82
1420.3034,85.98,95.62
1420.3191,86.99,100.74
1420.3349,87.77,101.39
1420.3506,87.82,96.34
1420.3664,88.08,93.01
1420.3821,88.46,91.5
1420.3979,88.07,91.33
1420.4136,88.39,90.93
1420.4294,88.41,90.36
1420.4451,88.24,89.45
1420.4609,87.99,89.92
1420.4766,87.03,88.94
1420.4924,86.24,88.59
1420.5081,85.85,87.66
1420.5239,84.98,87.02
1420.5396,84.29,85.86
1420.5554,83.13,84.54
1420.5711,82.53,84.04
1420.5869,81.6,82.94
1420.6026,80.6,81.82
1420.6183,79.75,81.18
1420.6341,78.98,80.23
1420.6498,78.21,79.73
1420.6656,77.57,78.68
1420.6813,76.69,78.05
1420.6971,76.22,77.4
1420.7128,75.67,77.04
1420.7286,75.36,76.38
1420.7443,75.2,75.87
1420.7601,75.38,76.42
1420.7758,75.21,76.42
1420.7916,75.32,76.24
1420.8073,75.59,76.59
1420.8231,75.88,77.09
1420.8388,76.45,77.21
1420.8546,77.08,77.6
1420.8703,78.09,78.25
1420.8861,78.16,79.04
1420.9018,79.28,79.56
1420.9176,80.22,80.08
1420.9333,80.93,80.63
1420.9491,81.02,81.02
1420.9648,81.77,81.47
1420.9806,82.12,82.17
1420.9963,82.43,82.2
1421.0121,82.63,83.12
1421.0278,82.42,82.4
1421.0435,82.07,82.26
1421.0593,81.39,81.61
1421.075,81.01,81.02
1421.0908,80.21,79.38
1421.1065,78.8,78.12
1421.1223,76.93,76.74
1421.138,74.73,74.33
1421.1538,72.84,72.14
1421.1695,70.21,69.5
1421.1853,67.5,66.56
1421.201,64.7,63.69
1421.2168,61.46,60.97
1421.2325,58.23,57.49
1421.2483,54.9,54.54
1421.264,52.1,51.16
1421.2798,48.77,48.03
1421.2955,45.62,44.85
1421.3113,42.66,42.01
1421.327,39.72,39.44
1421.3428,37.24,36.76
1421.3585,34.83,34.36
1421.3743,32.97,32.42
1421.39,31.16,30.97
1421.4058,29.8,29.48
