Trial Number,1653,
Galactic Longitude (L),353.5601959809846,degrees
Galactic Latitude (B),68.74840051520835,degrees
Right Ascension (RA),209.55357009136162,degrees
Declination (DEC),12.729122768376053,degrees
observed Frequency,1420.5238612362205,MHz
Observation Time,2025-11-23 10:10:51,
Calculated Parameters
Vr,24.9,km/s
Ur,0.3,km/s
Ut,-409.9,km/s
Total Velocity,409.9,km/s
Distance from Sun,-7.6,kpc
Galactic center Distance,16.0,kpc
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,28.68,28.76
1419.4215,27.7,27.95
1419.4372,27.37,27.59
1419.453,27.31,27.46
1419.4687,28.05,28.1
1419.4845,29.35,29.56
1419.5002,31.41,31.68
1419.516,34.1,34.45
1419.5317,37.57,37.92
1419.5475,41.32,41.38
1419.5632,45.08,45.41
1419.579,49.06,49.43
1419.5947,53.05,53.66
1419.6105,57.05,57.44
1419.6262,61.1,61.27
1419.642,64.67,65.67
1419.6577,68.02,68.69
1419.6735,71.26,71.74
1419.6892,74.69,74.93
1419.705,76.78,77.71
1419.7207,79.19,79.65
1419.7365,81.3,82.03
1419.7522,82.95,83.61
1419.768,84.29,85.32
1419.7837,85.22,85.65
1419.7995,86.08,86.8
1419.8152,86.3,87.3
1419.8309,86.12,87.58
1419.8467,86.65,87.36
1419.8624,86.31,87.1
1419.8782,86.14,86.81
1419.8939,85.14,86.16
1419.9097,84.9,85.35
1419.9254,83.97,84.53
1419.9412,83.34,83.9
1419.9569,82.4,83.22
1419.9727,81.7,82.68
1419.9884,80.83,81.83
1420.0042,80.89,81.21
1420.0199,80.72,81.18
1420.0357,80.38,80.85
1420.0514,79.98,80.69
1420.0672,79.5,80.3
1420.0829,80.17,80.65
1420.0987,79.87,80.55
1420.1144,80.22,81.1
1420.1302,80.71,81.26
1420.1459,80.54,81.47
1420.1617,81.51,82.22
1420.1774,81.79,82.73
1420.1932,82.56,83.83
1420.2089,83.63,84.48
1420.2246,84.3,84.98
1420.2404,85.19,85.88
1420.2561,85.58,86.69
1420.2719,86.2,87.38
1420.2876,87.28,88.74
1420.3034,87.89,89.1
1420.3191,88.29,89.27
1420.3349,88.93,89.77
1420.3506,89.37,90.65
1420.3664,89.7,90.38
1420.3821,89.85,90.85
1420.3979,90.24,91.09
1420.4136,89.38,91.16
1420.4294,89.42,90.82
1420.4451,89.26,90.68
1420.4609,88.4,90.39
1420.4766,88.3,89.9
1420.4924,87.38,89.63
1420.5081,87.03,89.24
1420.5239,85.81,89.18
1420.5396,85.32,88.25
1420.5554,84.28,87.34
1420.5711,83.42,85.66
1420.5869,82.55,84.33
1420.6026,81.43,83.3
1420.6183,80.98,82.12
1420.6341,79.46,81.61
1420.6498,79.15,80.8
1420.6656,78.44,80.25
1420.6813,77.48,78.9
1420.6971,76.94,78.53
1420.7128,76.81,77.99
1420.7286,76.01,77.47
1420.7443,76.0,77.32
1420.7601,75.79,77.1
1420.7758,75.58,77.3
1420.7916,75.52,77.39
1420.8073,75.72,77.27
1420.8231,76.27,78.0
1420.8388,76.68,78.02
1420.8546,77.26,78.87
1420.8703,77.58,79.16
1420.8861,78.34,79.9
1420.9018,78.9,80.84
1420.9176,80.05,81.48
1420.9333,80.58,81.72
1420.9491,80.62,82.31
1420.9648,81.66,83.4
1420.9806,81.79,83.72
1420.9963,82.12,83.94
1421.0121,82.01,83.72
1421.0278,81.67,83.73
1421.0435,81.98,83.22
1421.0593,81.54,83.0
1421.075,80.49,82.09
1421.0908,79.42,80.92
1421.1065,77.8,79.26
1421.1223,76.45,77.63
1421.138,74.32,75.36
1421.1538,72.17,73.33
1421.1695,69.49,70.44
1421.1853,66.44,68.04
1421.201,64.24,64.77
1421.2168,60.98,61.86
1421.2325,57.63,59.17
1421.2483,54.89,55.6
1421.264,51.7,52.18
1421.2798,48.4,48.96
1421.2955,45.3,46.0
1421.3113,42.19,42.97
1421.327,39.57,40.02
1421.3428,36.98,37.17
1421.3585,34.8,35.16
1421.3743,32.81,33.12
1421.39,30.97,31.22
1421.4058,29.7,29.91
