Trial Number,2984,
Galactic Longitude (L),255.9203456513392,degrees
Galactic Latitude (B),69.97748681909313,degrees
Right Ascension (RA),177.98017239635257,degrees
Declination (DEC),12.747105131049922,degrees
observed Frequency,1420.5396092677167,MHz
Observation Time,2025-11-21 08:12:51,
Calculated Parameters
Vr,28.3,km/s
Ur,-185.1,km/s
Ut,176.8,km/s
Total Velocity,256.0,km/s
Distance from Sun,4.0,kpc
Galactic center Distance,10.3,kpc
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,29.9,29.77
1419.4215,29.04,29.19
1419.4372,28.69,28.61
1419.453,28.56,28.72
1419.4687,29.21,29.37
1419.4845,30.42,30.75
1419.5002,32.63,32.89
1419.516,35.41,35.72
1419.5317,38.76,39.25
1419.5475,42.61,42.98
1419.5632,46.53,47.08
1419.579,50.67,51.52
1419.5947,54.86,55.53
1419.6105,58.61,59.53
1419.6262,62.82,63.58
1419.642,66.5,67.32
1419.6577,70.05,70.89
1419.6735,73.56,74.15
1419.6892,76.33,77.09
1419.705,79.22,80.2
1419.7207,81.54,82.7
1419.7365,83.78,84.9
1419.7522,84.99,86.34
1419.768,86.72,87.37
1419.7837,87.5,88.48
1419.7995,88.49,89.21
1419.8152,88.77,90.1
1419.8309,88.83,89.93
1419.8467,88.85,90.22
1419.8624,88.7,89.53
1419.8782,88.44,89.25
1419.8939,87.81,89.01
1419.9097,86.71,88.28
1419.9254,86.26,87.85
1419.9412,85.7,87.06
1419.9569,84.86,86.12
1419.9727,84.62,86.13
1419.9884,83.78,85.11
1420.0042,83.46,84.5
1420.0199,82.63,83.94
1420.0357,82.32,83.82
1420.0514,82.16,83.38
1420.0672,82.16,83.5
1420.0829,82.19,83.57
1420.0987,82.25,83.49
1420.1144,82.71,84.04
1420.1302,82.57,84.01
1420.1459,83.2,84.82
1420.1617,83.65,85.45
1420.1774,84.34,86.11
1420.1932,85.43,86.91
1420.2089,85.92,87.34
1420.2246,86.76,88.17
1420.2404,87.28,88.53
1420.2561,88.47,89.44
1420.2719,88.92,90.65
1420.2876,89.47,91.33
1420.3034,90.34,92.16
1420.3191,91.16,92.58
1420.3349,91.5,93.7
1420.3506,91.74,93.64
1420.3664,92.4,93.99
1420.3821,92.65,94.2
1420.3979,92.35,93.9
1420.4136,92.7,94.33
1420.4294,92.5,94.37
1420.4451,91.95,93.68
1420.4609,91.99,93.78
1420.4766,91.03,93.52
1420.4924,90.11,93.13
1420.5081,89.25,93.62
1420.5239,88.74,93.77
1420.5396,88.11,93.58
1420.5554,87.31,91.74
1420.5711,85.9,89.68
1420.5869,85.18,88.58
1420.6026,84.42,87.05
1420.6183,83.39,86.2
1420.6341,82.34,84.8
1420.6498,81.24,84.24
1420.6656,80.86,82.79
1420.6813,79.64,82.26
1420.6971,79.14,81.5
1420.7128,78.99,80.68
1420.7286,79.04,79.64
1420.7443,79.02,79.85
1420.7601,78.56,79.66
1420.7758,78.62,79.8
1420.7916,78.58,79.52
1420.8073,79.02,79.65
1420.8231,79.17,80.13
1420.8388,79.48,80.75
1420.8546,80.19,80.87
1420.8703,80.67,81.71
1420.8861,81.49,82.08
1420.9018,82.26,83.09
1420.9176,83.34,83.84
1420.9333,83.36,83.98
1420.9491,84.69,85.07
1420.9648,85.16,85.26
1420.9806,85.06,86.05
1420.9963,85.39,86.13
1421.0121,86.16,86.16
1421.0278,85.69,85.76
1421.0435,85.14,85.14
1421.0593,84.49,85.42
1421.075,83.94,84.41
1421.0908,82.82,83.01
1421.1065,81.39,81.57
1421.1223,79.63,79.42
1421.138,77.97,77.41
1421.1538,75.48,75.38
1421.1695,72.86,72.73
1421.1853,69.78,69.89
1421.201,67.0,66.87
1421.2168,63.73,63.66
1421.2325,60.46,60.29
1421.2483,57.02,56.91
1421.264,53.64,53.65
1421.2798,50.4,50.36
1421.2955,47.31,47.06
1421.3113,44.35,43.98
1421.327,41.25,41.3
1421.3428,38.53,38.47
1421.3585,36.26,36.07
1421.3743,34.22,34.09
1421.39,32.49,32.42
1421.4058,30.94,30.99
