Trial Number,1795,
Galactic Longitude (L),22.6936705706503,degrees
Galactic Latitude (B),48.492371911817244,degrees
Right Ascension (RA),235.02167064529868,degrees
Declination (DEC),13.688142659686704,degrees
observed Frequency,1420.5396092677167,MHz
Observation Time,2025-12-19 10:10:08,
Calculated Parameters (Tangent Point Method)
Radial Velocity (Vr),-28.25,km/s
Tangent Point Distance (R),3.28,kpc
Rotation Velocity (V_rot),56.62,km/s
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,27.24,27.22
1419.4215,26.52,26.69
1419.4372,26.17,26.23
1419.453,26.06,26.38
1419.4687,26.58,27.01
1419.4845,27.81,28.24
1419.5002,29.82,30.38
1419.516,32.48,33.1
1419.5317,35.64,36.21
1419.5475,39.01,39.87
1419.5632,42.82,43.67
1419.579,46.48,47.51
1419.5947,50.35,51.27
1419.6105,54.28,55.29
1419.6262,57.84,58.88
1419.642,61.66,62.37
1419.6577,64.83,66.03
1419.6735,67.75,68.8
1419.6892,70.62,72.02
1419.705,73.11,74.2
1419.7207,75.02,76.39
1419.7365,77.11,78.16
1419.7522,78.76,80.01
1419.768,79.99,81.38
1419.7837,81.2,82.22
1419.7995,81.66,83.06
1419.8152,81.85,83.22
1419.8309,82.21,83.44
1419.8467,81.64,83.63
1419.8624,81.53,83.08
1419.8782,81.47,82.7
1419.8939,80.72,82.41
1419.9097,80.42,81.28
1419.9254,79.27,81.15
1419.9412,78.71,80.19
1419.9569,78.2,79.67
1419.9727,77.59,79.27
1419.9884,77.09,78.74
1420.0042,76.53,77.81
1420.0199,75.91,77.75
1420.0357,75.77,77.35
1420.0514,75.65,76.88
1420.0672,75.35,76.94
1420.0829,75.38,76.51
1420.0987,75.57,76.46
1420.1144,75.57,77.26
1420.1302,76.12,78.01
1420.1459,76.61,78.2
1420.1617,77.01,78.6
1420.1774,77.39,79.01
1420.1932,77.97,79.55
1420.2089,78.93,80.5
1420.2246,79.59,81.33
1420.2404,80.37,82.11
1420.2561,81.12,82.48
1420.2719,81.62,83.25
1420.2876,82.33,84.46
1420.3034,83.11,84.78
1420.3191,83.57,85.1
1420.3349,83.75,85.81
1420.3506,84.47,86.75
1420.3664,84.17,86.57
1420.3821,84.66,86.83
1420.3979,84.83,87.24
1420.4136,84.42,87.39
1420.4294,84.57,87.21
1420.4451,84.62,87.53
1420.4609,83.81,87.22
1420.4766,83.65,87.81
1420.4924,83.18,88.39
1420.5081,82.07,89.73
1420.5239,81.54,91.39
1420.5396,80.8,90.88
1420.5554,80.05,89.11
1420.5711,78.81,85.33
1420.5869,77.92,82.0
1420.6026,77.05,80.03
1420.6183,76.12,78.58
1420.6341,75.88,77.71
1420.6498,75.19,76.72
1420.6656,74.09,75.81
1420.6813,73.13,75.22
1420.6971,72.69,74.71
1420.7128,72.31,73.64
1420.7286,71.97,73.71
1420.7443,72.11,73.57
1420.7601,71.79,73.11
1420.7758,71.32,73.26
1420.7916,72.01,73.18
1420.8073,72.3,73.53
1420.8231,72.44,73.71
1420.8388,73.04,74.74
1420.8546,73.45,74.79
1420.8703,74.27,75.41
1420.8861,74.9,76.14
1420.9018,75.19,76.79
1420.9176,76.28,76.87
1420.9333,76.73,78.05
1420.9491,77.62,78.47
1420.9648,77.95,78.97
1420.9806,78.11,78.84
1420.9963,78.99,79.5
1421.0121,78.99,79.34
1421.0278,78.7,79.24
1421.0435,78.14,78.99
1421.0593,78.02,78.1
1421.075,76.88,77.73
1421.0908,76.15,76.4
1421.1065,74.9,75.07
1421.1223,73.2,73.8
1421.138,71.13,71.6
1421.1538,69.21,68.98
1421.1695,67.14,66.92
1421.1853,64.35,64.18
1421.201,61.37,61.55
1421.2168,58.56,58.65
1421.2325,55.45,55.57
1421.2483,52.32,52.34
1421.264,49.34,49.17
1421.2798,46.22,46.04
1421.2955,43.14,43.06
1421.3113,40.39,40.38
1421.327,37.7,37.6
1421.3428,35.22,35.07
1421.3585,33.07,32.94
1421.3743,31.13,31.13
1421.39,29.61,29.44
1421.4058,28.27,28.18
