Trial Number,1897,
Galactic Longitude (L),33.4063364447231,degrees
Galactic Latitude (B),30.21416698511564,degrees
Right Ascension (RA),255.63265247321368,degrees
Declination (DEC),13.640810442825984,degrees
observed Frequency,1420.5081132047244,MHz
Observation Time,2025-12-19 11:32:21,
Calculated Parameters (Tangent Point Method)
Radial Velocity (Vr),-21.6,km/s
Tangent Point Distance (R),4.68,kpc
Rotation Velocity (V_rot),99.52,km/s
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,24.94,25.05
1419.4215,24.29,24.39
1419.4372,23.84,24.03
1419.453,23.85,24.01
1419.4687,24.35,24.51
1419.4845,25.58,25.88
1419.5002,27.54,27.85
1419.516,29.96,30.41
1419.5317,32.84,33.43
1419.5475,36.2,36.73
1419.5632,39.66,40.4
1419.579,43.36,43.59
1419.5947,46.85,47.67
1419.6105,50.55,51.28
1419.6262,53.77,54.56
1419.642,56.96,58.1
1419.6577,60.11,61.31
1419.6735,63.12,64.01
1419.6892,65.83,66.68
1419.705,67.9,68.92
1419.7207,70.07,71.18
1419.7365,71.8,73.03
1419.7522,73.26,74.18
1419.768,74.53,74.99
1419.7837,75.11,76.3
1419.7995,75.98,77.21
1419.8152,75.97,77.37
1419.8309,76.42,77.69
1419.8467,76.16,77.49
1419.8624,75.88,77.25
1419.8782,75.24,76.9
1419.8939,74.83,76.25
1419.9097,74.44,75.66
1419.9254,74.2,75.22
1419.9412,73.32,74.56
1419.9569,72.81,73.77
1419.9727,71.84,72.88
1419.9884,71.41,72.87
1420.0042,71.09,72.2
1420.0199,70.95,72.07
1420.0357,70.34,71.6
1420.0514,70.2,71.44
1420.0672,69.89,71.11
1420.0829,70.39,70.9
1420.0987,69.86,71.65
1420.1144,70.08,71.85
1420.1302,70.6,71.77
1420.1459,70.75,72.11
1420.1617,71.57,72.4
1420.1774,71.55,73.51
1420.1932,72.8,74.3
1420.2089,72.84,74.77
1420.2246,73.64,75.11
1420.2404,74.53,76.34
1420.2561,75.32,76.47
1420.2719,75.5,77.72
1420.2876,76.42,78.22
1420.3034,76.85,78.85
1420.3191,77.36,80.06
1420.3349,77.9,80.42
1420.3506,78.35,81.23
1420.3664,78.36,81.77
1420.3821,78.64,82.26
1420.3979,78.86,83.02
1420.4136,78.64,83.65
1420.4294,78.49,84.22
1420.4451,77.9,85.46
1420.4609,77.53,86.6
1420.4766,77.65,88.43
1420.4924,77.02,89.4
1420.5081,76.33,88.74
1420.5239,75.35,85.1
1420.5396,74.89,80.66
1420.5554,73.73,78.55
1420.5711,73.24,76.28
1420.5869,72.35,74.96
1420.6026,71.25,73.77
1420.6183,70.69,72.91
1420.6341,70.01,71.96
1420.6498,69.25,70.54
1420.6656,68.6,70.46
1420.6813,67.75,69.3
1420.6971,67.32,69.09
1420.7128,67.16,68.52
1420.7286,66.7,68.21
1420.7443,66.36,67.79
1420.7601,66.43,67.81
1420.7758,66.48,67.8
1420.7916,66.7,67.78
1420.8073,66.63,68.55
1420.8231,66.82,68.51
1420.8388,67.48,68.95
1420.8546,67.9,69.02
1420.8703,68.43,69.95
1420.8861,69.21,70.35
1420.9018,69.67,71.03
1420.9176,70.24,71.46
1420.9333,70.78,72.01
1420.9491,71.62,72.69
1420.9648,71.61,73.49
1420.9806,72.1,73.37
1420.9963,72.68,73.96
1421.0121,72.07,74.02
1421.0278,72.61,73.67
1421.0435,72.33,73.61
1421.0593,71.7,72.93
1421.075,71.11,72.16
1421.0908,69.95,71.15
1421.1065,68.79,69.68
1421.1223,67.33,68.42
1421.138,65.75,66.65
1421.1538,63.6,64.45
1421.1695,61.48,61.92
1421.1853,59.23,59.86
1421.201,56.68,57.22
1421.2168,53.67,54.2
1421.2325,51.03,51.6
1421.2483,48.2,48.82
1421.264,45.41,45.81
1421.2798,42.55,42.56
1421.2955,39.82,40.03
1421.3113,37.22,37.43
1421.327,34.62,34.99
1421.3428,32.43,32.48
1421.3585,30.4,30.56
1421.3743,28.64,28.82
1421.39,27.15,27.4
1421.4058,25.89,26.0
