Trial Number,1425,
Galactic Longitude (L),234.68010224758333,degrees
Galactic Latitude (B),58.94807960709841,degrees
Right Ascension (RA),163.4403719568831,degrees
Declination (DEC),12.740964882330172,degrees
observed Frequency,1420.5238612362205,MHz
Observation Time,2025-11-23 07:07:01,
Calculated Parameters
Vr,24.9,km/s
Ur,-154.6,km/s
Ut,-30.7,km/s
Total Velocity,157.6,km/s
Distance from Sun,1.8,kpc
Galactic center Distance,9.6,kpc
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,31.14,30.98
1419.4215,30.2,30.26
1419.4372,29.92,29.8
1419.453,29.81,29.86
1419.4687,30.24,30.57
1419.4845,31.79,32.11
1419.5002,33.78,34.16
1419.516,36.73,37.19
1419.5317,39.99,40.55
1419.5475,44.0,44.5
1419.5632,48.05,48.73
1419.579,52.19,53.21
1419.5947,56.38,57.38
1419.6105,60.84,61.54
1419.6262,65.27,65.73
1419.642,68.57,69.17
1419.6577,72.02,73.33
1419.6735,75.77,76.67
1419.6892,78.73,80.32
1419.705,81.77,82.47
1419.7207,84.32,85.12
1419.7365,86.38,87.59
1419.7522,87.92,88.79
1419.768,89.2,90.46
1419.7837,90.35,91.54
1419.7995,90.94,92.27
1419.8152,91.42,92.4
1419.8309,91.41,92.56
1419.8467,91.88,92.97
1419.8624,91.08,92.51
1419.8782,91.19,92.13
1419.8939,90.28,91.84
1419.9097,90.16,90.79
1419.9254,89.35,90.59
1419.9412,88.46,89.74
1419.9569,87.88,89.23
1419.9727,87.33,88.18
1419.9884,86.88,87.51
1420.0042,85.83,87.15
1420.0199,85.59,86.81
1420.0357,84.98,86.43
1420.0514,85.2,86.14
1420.0672,84.8,86.09
1420.0829,85.33,85.95
1420.0987,85.1,85.86
1420.1144,85.13,86.61
1420.1302,85.52,86.85
1420.1459,86.07,86.9
1420.1617,86.65,87.67
1420.1774,87.33,88.35
1420.1932,88.34,89.03
1420.2089,88.63,90.12
1420.2246,89.67,90.9
1420.2404,90.52,92.15
1420.2561,91.64,92.68
1420.2719,92.1,93.63
1420.2876,92.61,94.51
1420.3034,93.38,94.76
1420.3191,94.45,95.11
1420.3349,94.16,96.12
1420.3506,95.21,96.5
1420.3664,95.47,96.8
1420.3821,95.91,96.97
1420.3979,95.61,97.19
1420.4136,95.21,97.31
1420.4294,95.91,96.86
1420.4451,95.38,96.94
1420.4609,94.9,96.63
1420.4766,93.95,96.06
1420.4924,94.08,95.82
1420.5081,92.86,95.44
1420.5239,91.7,94.94
1420.5396,90.72,93.46
1420.5554,89.96,92.9
1420.5711,88.64,91.11
1420.5869,88.23,90.48
1420.6026,87.55,89.43
1420.6183,86.11,88.0
1420.6341,84.94,87.46
1420.6498,84.29,86.46
1420.6656,83.43,85.89
1420.6813,82.95,84.99
1420.6971,82.28,84.09
1420.7128,82.0,83.52
1420.7286,81.48,82.92
1420.7443,81.13,82.92
1420.7601,81.05,82.98
1420.7758,81.33,82.98
1420.7916,81.29,82.76
1420.8073,81.6,82.57
1420.8231,82.37,83.14
1420.8388,82.63,83.52
1420.8546,83.22,84.03
1420.8703,84.01,85.08
1420.8861,84.66,85.08
1420.9018,85.21,86.03
1420.9176,86.35,86.67
1420.9333,86.42,87.57
1420.9491,87.05,87.88
1420.9648,88.43,88.48
1420.9806,88.22,89.28
1420.9963,88.58,88.98
1421.0121,88.75,89.17
1421.0278,88.92,88.84
1421.0435,88.44,88.53
1421.0593,87.56,87.95
1421.075,86.85,87.06
1421.0908,85.97,85.87
1421.1065,84.34,84.26
1421.1223,82.85,82.54
1421.138,80.04,80.48
1421.1538,78.22,78.01
1421.1695,75.7,75.23
1421.1853,72.59,72.46
1421.201,69.78,68.89
1421.2168,66.45,65.71
1421.2325,62.93,62.51
1421.2483,59.5,58.91
1421.264,55.77,55.33
1421.2798,52.53,52.04
1421.2955,49.03,48.77
1421.3113,45.98,45.38
1421.327,43.0,42.51
1421.3428,40.33,39.69
1421.3585,37.89,37.32
1421.3743,35.62,35.37
1421.39,33.79,33.52
1421.4058,32.41,31.94
