Trial Number,4097,
Galactic Longitude (L),164.24443006638717,degrees
Galactic Latitude (B),-40.19253118351045,degrees
Right Ascension (RA),43.95880793875033,degrees
Declination (DEC),12.496019620971014,degrees
observed Frequency,1420.3506328897638,MHz
Observation Time,2025-11-21 23:14:24,
Calculated Parameters
Vr,-11.6,km/s
Ur,48.1,km/s
Ut,-253.2,km/s
Total Velocity,257.7,km/s
Distance from Sun,1.5,kpc
Galactic center Distance,10.0,kpc
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,28.55,28.54
1419.4215,27.85,27.72
1419.4372,27.26,27.3
1419.453,27.21,27.41
1419.4687,27.94,28.1
1419.4845,29.11,29.41
1419.5002,31.29,31.6
1419.516,33.89,34.01
1419.5317,37.05,37.44
1419.5475,40.65,41.15
1419.5632,44.57,44.96
1419.579,48.6,48.83
1419.5947,52.73,52.94
1419.6105,56.65,56.91
1419.6262,60.41,60.83
1419.642,64.04,64.54
1419.6577,67.23,67.84
1419.6735,70.64,70.95
1419.6892,73.85,74.01
1419.705,76.22,76.57
1419.7207,79.0,79.03
1419.7365,80.62,81.31
1419.7522,81.96,82.68
1419.768,83.54,83.86
1419.7837,84.25,84.72
1419.7995,85.01,85.77
1419.8152,85.39,85.91
1419.8309,85.21,86.62
1419.8467,85.83,86.19
1419.8624,85.21,86.18
1419.8782,85.05,85.51
1419.8939,84.5,84.93
1419.9097,83.65,84.38
1419.9254,82.62,84.19
1419.9412,82.33,83.44
1419.9569,81.81,82.3
1419.9727,81.57,81.45
1419.9884,80.08,81.02
1420.0042,79.83,81.03
1420.0199,79.65,80.37
1420.0357,78.85,80.41
1420.0514,79.05,79.66
1420.0672,78.7,79.91
1420.0829,78.82,79.88
1420.0987,78.93,80.19
1420.1144,79.11,80.06
1420.1302,79.46,80.64
1420.1459,79.87,81.03
1420.1617,80.57,82.07
1420.1774,81.11,82.18
1420.1932,81.76,83.07
1420.2089,82.46,83.65
1420.2246,82.8,84.54
1420.2404,83.54,85.4
1420.2561,84.57,86.3
1420.2719,85.43,87.89
1420.2876,86.04,91.21
1420.3034,86.5,97.36
1420.3191,87.35,103.44
1420.3349,88.02,107.41
1420.3506,88.17,109.8
1420.3664,88.18,109.77
1420.3821,88.53,104.05
1420.3979,89.18,97.31
1420.4136,88.68,93.92
1420.4294,88.3,92.25
1420.4451,88.33,91.72
1420.4609,87.76,90.94
1420.4766,87.18,90.21
1420.4924,86.85,89.25
1420.5081,85.89,88.07
1420.5239,85.32,87.59
1420.5396,84.64,86.13
1420.5554,83.64,85.54
1420.5711,82.46,84.88
1420.5869,81.71,83.49
1420.6026,81.06,82.14
1420.6183,79.76,81.66
1420.6341,79.2,80.47
1420.6498,78.65,79.39
1420.6656,77.59,78.81
1420.6813,76.97,78.09
1420.6971,76.44,77.78
1420.7128,75.96,77.19
1420.7286,75.72,76.55
1420.7443,75.62,76.16
1420.7601,75.84,76.44
1420.7758,75.4,76.19
1420.7916,75.57,76.29
1420.8073,75.7,76.52
1420.8231,76.01,77.37
1420.8388,76.97,77.24
1420.8546,77.19,78.17
1420.8703,77.56,78.51
1420.8861,78.52,79.19
1420.9018,79.25,79.78
1420.9176,79.83,80.1
1420.9333,80.84,80.81
1420.9491,81.0,81.56
1420.9648,81.66,81.95
1420.9806,82.13,82.7
1420.9963,82.22,82.46
1421.0121,82.61,82.58
1421.0278,82.44,82.6
1421.0435,82.02,82.42
1421.0593,81.81,81.57
1421.075,80.49,80.66
1421.0908,79.51,79.8
1421.1065,78.19,78.11
1421.1223,76.61,76.24
1421.138,74.66,74.43
1421.1538,72.45,72.42
1421.1695,70.24,69.93
1421.1853,67.59,67.32
1421.201,64.4,64.39
1421.2168,61.79,60.92
1421.2325,58.2,57.8
1421.2483,54.92,54.57
1421.264,51.9,51.57
1421.2798,48.47,48.23
1421.2955,45.76,45.17
1421.3113,42.55,42.25
1421.327,39.92,39.45
1421.3428,36.95,36.88
1421.3585,34.9,34.67
1421.3743,32.89,32.55
1421.39,31.1,30.98
1421.4058,29.76,29.54
