Trial Number,1028,
Galactic Longitude (L),190.26323304041247,degrees
Galactic Latitude (B),-12.65663543563602,degrees
Right Ascension (RA),80.71112812510148,degrees
Declination (DEC),13.577400565973173,degrees
observed Frequency,1420.3191368267717,MHz
Observation Time,2025-12-18 23:54:53,
Calculated Parameters (Tangent Point Method)
Radial Velocity (Vr),18.28,km/s
Tangent Point Distance (R),1.51,kpc
Rotation Velocity (V_rot),-20.92,km/s
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,29.94,29.64
1419.4215,29.17,28.88
1419.4372,28.6,28.62
1419.453,28.72,28.75
1419.4687,29.19,29.31
1419.4845,30.28,30.86
1419.5002,32.43,32.84
1419.516,35.02,35.62
1419.5317,38.46,38.98
1419.5475,42.05,42.84
1419.5632,46.15,46.84
1419.579,49.91,50.75
1419.5947,54.27,55.09
1419.6105,58.1,58.93
1419.6262,62.24,62.89
1419.642,65.94,66.93
1419.6577,69.56,70.5
1419.6735,72.9,73.51
1419.6892,75.72,76.18
1419.705,78.63,79.48
1419.7207,80.97,81.6
1419.7365,82.55,84.07
1419.7522,84.59,85.76
1419.768,85.81,86.7
1419.7837,86.78,87.51
1419.7995,87.55,88.67
1419.8152,88.16,89.17
1419.8309,87.9,89.01
1419.8467,87.81,89.0
1419.8624,88.09,88.66
1419.8782,87.62,88.43
1419.8939,87.14,87.83
1419.9097,86.38,87.46
1419.9254,85.86,87.33
1419.9412,85.2,85.85
1419.9569,84.2,84.75
1419.9727,83.45,84.45
1419.9884,83.51,83.84
1420.0042,82.45,83.02
1420.0199,82.04,82.99
1420.0357,81.74,82.73
1420.0514,81.42,82.49
1420.0672,81.53,82.4
1420.0829,81.69,82.33
1420.0987,81.51,82.94
1420.1144,81.65,82.74
1420.1302,82.22,83.67
1420.1459,82.69,84.24
1420.1617,82.97,84.88
1420.1774,83.97,86.24
1420.1932,84.42,87.33
1420.2089,84.85,88.78
1420.2246,86.0,90.63
1420.2404,86.68,93.71
1420.2561,87.91,97.89
1420.2719,88.3,105.76
1420.2876,88.91,116.01
1420.3034,89.72,125.57
1420.3191,90.29,131.55
1420.3349,90.81,130.83
1420.3506,91.04,125.2
1420.3664,91.5,117.16
1420.3821,92.0,111.31
1420.3979,92.05,106.33
1420.4136,91.89,102.34
1420.4294,91.38,99.43
1420.4451,91.19,97.86
1420.4609,91.56,95.62
1420.4766,90.59,94.52
1420.4924,89.95,92.45
1420.5081,89.22,90.84
1420.5239,88.49,90.34
1420.5396,87.86,89.4
1420.5554,86.78,88.46
1420.5711,86.15,86.95
1420.5869,84.65,86.12
1420.6026,84.06,84.64
1420.6183,83.08,83.9
1420.6341,82.09,82.63
1420.6498,81.54,82.1
1420.6656,80.81,80.82
1420.6813,80.16,80.18
1420.6971,79.61,80.07
1420.7128,79.41,79.33
1420.7286,79.11,78.79
1420.7443,78.36,78.53
1420.7601,78.44,78.21
1420.7758,78.87,78.82
1420.7916,78.95,78.77
1420.8073,79.12,79.08
1420.8231,79.64,78.93
1420.8388,80.34,79.61
1420.8546,80.58,79.85
1420.8703,81.27,80.49
1420.8861,82.33,81.46
1420.9018,82.65,82.18
1420.9176,83.39,82.38
1420.9333,84.26,83.36
1420.9491,84.72,83.55
1420.9648,85.42,84.25
1420.9806,85.72,84.72
1420.9963,86.46,85.35
1421.0121,86.26,84.73
1421.0278,86.37,84.58
1421.0435,86.08,84.55
1421.0593,85.83,83.83
1421.075,84.38,82.87
1421.0908,83.28,81.41
1421.1065,81.92,80.19
1421.1223,80.45,78.19
1421.138,78.33,76.05
1421.1538,75.94,74.07
1421.1695,73.5,71.45
1421.1853,70.48,68.45
1421.201,67.74,65.72
1421.2168,64.29,62.61
1421.2325,61.46,59.27
1421.2483,57.71,55.81
1421.264,54.0,52.89
1421.2798,51.11,49.28
1421.2955,47.35,46.03
1421.3113,44.5,43.08
1421.327,41.48,40.33
1421.3428,38.79,37.77
1421.3585,36.12,35.36
1421.3743,34.37,33.41
1421.39,32.52,31.77
1421.4058,30.92,30.49
