Trial Number,1099,
Galactic Longitude (L),197.2579353744154,degrees
Galactic Latitude (B),-0.6348010770820721,degrees
Right Ascension (RA),94.99162146353822,degrees
Declination (DEC),13.61375994630552,degrees
observed Frequency,1420.3191368267717,MHz
Observation Time,2025-12-19 00:51:51,
Calculated Parameters (Tangent Point Method)
Radial Velocity (Vr),18.28,km/s
Tangent Point Distance (R),2.52,kpc
Rotation Velocity (V_rot),-46.99,km/s
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,30.03,29.5
1419.4215,29.22,28.9
1419.4372,28.82,28.54
1419.453,28.84,28.62
1419.4687,29.24,29.39
1419.4845,30.53,30.67
1419.5002,32.49,32.6
1419.516,35.23,35.58
1419.5317,38.34,38.81
1419.5475,42.17,42.67
1419.5632,46.19,46.58
1419.579,50.42,50.61
1419.5947,54.19,54.86
1419.6105,58.26,58.97
1419.6262,62.36,62.69
1419.642,65.95,66.65
1419.6577,69.39,70.05
1419.6735,72.97,73.21
1419.6892,75.73,76.26
1419.705,78.65,79.05
1419.7207,80.83,81.46
1419.7365,82.99,83.77
1419.7522,84.85,85.24
1419.768,86.28,86.68
1419.7837,86.98,87.71
1419.7995,87.78,88.31
1419.8152,88.06,88.76
1419.8309,87.89,88.9
1419.8467,87.78,88.95
1419.8624,87.79,88.81
1419.8782,87.35,88.05
1419.8939,86.87,87.97
1419.9097,86.69,87.09
1419.9254,85.86,86.28
1419.9412,85.22,85.53
1419.9569,84.63,85.06
1419.9727,83.73,84.76
1419.9884,83.12,83.74
1420.0042,82.47,83.42
1420.0199,82.06,82.82
1420.0357,81.65,82.92
1420.0514,81.8,82.28
1420.0672,81.69,82.53
1420.0829,81.69,82.87
1420.0987,81.58,82.96
1420.1144,82.13,83.4
1420.1302,81.8,84.62
1420.1459,82.52,85.82
1420.1617,82.82,87.15
1420.1774,84.17,88.9
1420.1932,84.65,91.84
1420.2089,85.38,94.51
1420.2246,85.7,97.72
1420.2404,86.95,101.12
1420.2561,87.03,105.95
1420.2719,88.26,112.96
1420.2876,89.4,119.68
1420.3034,89.54,128.49
1420.3191,90.14,135.14
1420.3349,91.0,135.46
1420.3506,91.83,131.68
1420.3664,91.98,124.4
1420.3821,91.8,115.43
1420.3979,91.72,108.58
1420.4136,92.18,104.22
1420.4294,91.7,100.64
1420.4451,91.91,97.66
1420.4609,91.26,95.2
1420.4766,90.33,93.72
1420.4924,90.46,92.01
1420.5081,89.66,91.12
1420.5239,88.54,90.12
1420.5396,87.54,88.89
1420.5554,87.32,87.75
1420.5711,85.92,86.76
1420.5869,84.77,85.8
1420.6026,83.77,84.62
1420.6183,83.43,83.7
1420.6341,82.52,82.93
1420.6498,81.38,81.89
1420.6656,80.93,81.48
1420.6813,80.27,80.45
1420.6971,79.87,79.3
1420.7128,78.95,79.27
1420.7286,79.14,78.61
1420.7443,78.64,78.28
1420.7601,79.1,78.32
1420.7758,79.08,78.0
1420.7916,79.47,78.52
1420.8073,79.48,79.28
1420.8231,79.84,79.0
1420.8388,80.35,79.65
1420.8546,80.83,79.99
1420.8703,82.01,80.4
1420.8861,82.24,80.86
1420.9018,82.99,81.89
1420.9176,83.86,82.44
1420.9333,84.39,83.02
1420.9491,85.02,83.37
1420.9648,85.48,83.83
1420.9806,86.38,84.37
1420.9963,86.54,84.6
1421.0121,86.62,84.36
1421.0278,86.43,84.38
1421.0435,86.11,84.42
1421.0593,85.57,83.28
1421.075,84.85,82.43
1421.0908,83.95,81.68
1421.1065,82.43,80.17
1421.1223,80.75,78.35
1421.138,78.11,75.99
1421.1538,75.99,73.74
1421.1695,73.76,71.42
1421.1853,70.74,68.93
1421.201,67.74,65.43
1421.2168,64.58,62.44
1421.2325,61.19,59.33
1421.2483,57.8,56.0
1421.264,54.13,52.45
1421.2798,51.08,49.2
1421.2955,47.71,45.89
1421.3113,44.54,42.79
1421.327,41.51,40.25
1421.3428,38.84,37.65
1421.3585,36.56,35.49
1421.3743,34.41,33.44
1421.39,32.63,31.73
1421.4058,31.16,30.47
