Trial Number,1444,
Galactic Longitude (L),233.9396459621879,degrees
Galactic Latitude (B),60.25087274837511,degrees
Right Ascension (RA),164.37800011427885,degrees
Declination (DEC),13.74327242683476,degrees
observed Frequency,1420.5396092677167,MHz
Observation Time,2025-12-19 05:28:31,
Calculated Parameters (Tangent Point Method)
Radial Velocity (Vr),-28.25,km/s
Tangent Point Distance (R),6.87,kpc
Rotation Velocity (V_rot),-206.1,km/s
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,30.07,29.77
1419.4215,29.4,29.17
1419.4372,28.79,28.87
1419.453,28.78,28.92
1419.4687,29.21,29.55
1419.4845,30.59,31.03
1419.5002,32.51,33.07
1419.516,35.23,35.88
1419.5317,38.52,39.35
1419.5475,42.21,43.21
1419.5632,46.09,47.26
1419.579,49.9,51.11
1419.5947,54.08,55.48
1419.6105,58.16,59.7
1419.6262,62.33,63.45
1419.642,66.42,67.46
1419.6577,69.5,71.08
1419.6735,73.0,74.25
1419.6892,75.78,77.53
1419.705,78.14,80.21
1419.7207,80.86,82.5
1419.7365,82.93,84.56
1419.7522,84.7,86.37
1419.768,85.91,87.76
1419.7837,86.52,88.54
1419.7995,87.58,89.61
1419.8152,87.87,90.0
1419.8309,87.95,89.93
1419.8467,88.05,90.19
1419.8624,88.15,89.86
1419.8782,87.27,89.32
1419.8939,86.9,88.7
1419.9097,86.17,88.04
1419.9254,85.47,87.14
1419.9412,84.86,86.58
1419.9569,84.23,86.1
1419.9727,83.69,85.43
1419.9884,83.58,85.01
1420.0042,82.38,84.25
1420.0199,82.21,84.16
1420.0357,81.65,83.52
1420.0514,81.56,83.31
1420.0672,81.12,83.14
1420.0829,81.51,83.24
1420.0987,81.35,83.44
1420.1144,81.69,83.21
1420.1302,82.18,83.63
1420.1459,82.53,84.4
1420.1617,82.98,84.67
1420.1774,83.64,85.67
1420.1932,84.46,86.29
1420.2089,85.01,87.1
1420.2246,86.05,87.62
1420.2404,86.95,88.6
1420.2561,87.81,89.38
1420.2719,88.22,89.98
1420.2876,88.67,91.11
1420.3034,89.9,91.79
1420.3191,90.51,92.38
1420.3349,91.06,92.86
1420.3506,91.46,93.0
1420.3664,91.67,93.49
1420.3821,92.08,93.96
1420.3979,92.37,93.99
1420.4136,92.2,94.21
1420.4294,91.62,94.02
1420.4451,91.67,94.0
1420.4609,91.26,93.96
1420.4766,90.99,93.46
1420.4924,90.22,94.0
1420.5081,89.66,94.14
1420.5239,88.47,93.65
1420.5396,87.82,93.76
1420.5554,86.63,91.91
1420.5711,86.31,89.81
1420.5869,85.33,88.44
1420.6026,84.59,86.62
1420.6183,83.75,85.63
1420.6341,83.15,84.29
1420.6498,82.12,83.6
1420.6656,80.88,82.88
1420.6813,80.86,81.77
1420.6971,79.55,81.26
1420.7128,79.53,80.37
1420.7286,79.17,80.32
1420.7443,78.87,79.96
1420.7601,78.92,79.71
1420.7758,78.77,79.35
1420.7916,79.41,79.62
1420.8073,79.61,79.93
1420.8231,80.15,79.7
1420.8388,80.42,80.33
1420.8546,81.32,80.99
1420.8703,81.7,81.25
1420.8861,82.51,82.22
1420.9018,83.0,82.49
1420.9176,83.93,83.18
1420.9333,84.84,84.08
1420.9491,85.47,84.58
1420.9648,85.74,85.09
1420.9806,86.63,85.43
1420.9963,86.65,86.16
1421.0121,87.08,86.13
1421.0278,86.7,85.3
1421.0435,86.64,85.73
1421.0593,85.81,85.02
1421.075,85.68,84.27
1421.0908,84.0,82.85
1421.1065,82.36,81.13
1421.1223,80.88,79.33
1421.138,79.32,77.1
1421.1538,76.15,75.15
1421.1695,73.77,72.36
1421.1853,70.93,69.38
1421.201,67.88,66.49
1421.2168,64.91,63.23
1421.2325,61.49,59.88
1421.2483,57.84,56.52
1421.264,54.41,53.09
1421.2798,51.2,49.81
1421.2955,47.89,46.51
1421.3113,44.67,43.61
1421.327,41.79,40.78
1421.3428,39.09,38.0
1421.3585,36.66,35.87
1421.3743,34.44,33.79
1421.39,32.76,32.03
1421.4058,31.4,30.79
