Trial Number,353,
Galactic Longitude (L),55.59989610286785,degrees
Galactic Latitude (B),-12.762831984939732,degrees
Right Ascension (RA),305.0997173577679,degrees
Declination (DEC),13.519973175383948,degrees
observed Frequency,1420.3663809212599,MHz
Observation Time,2025-12-18 14:53:38,
Calculated Parameters (Tangent Point Method)
Radial Velocity (Vr),8.31,km/s
Tangent Point Distance (R),7.01,kpc
Rotation Velocity (V_rot),189.83,km/s
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,18.79,18.97
1419.4215,17.92,18.19
1419.4372,17.6,17.67
1419.453,17.44,17.74
1419.4687,17.94,18.17
1419.4845,19.14,19.38
1419.5002,20.78,20.99
1419.516,22.86,23.23
1419.5317,25.28,25.72
1419.5475,27.79,28.33
1419.5632,30.61,31.16
1419.579,33.3,33.95
1419.5947,36.11,36.73
1419.6105,38.88,39.39
1419.6262,41.6,42.24
1419.642,44.21,44.92
1419.6577,46.35,47.17
1419.6735,48.74,49.37
1419.6892,50.92,51.43
1419.705,52.66,53.37
1419.7207,53.91,55.19
1419.7365,55.35,56.41
1419.7522,56.27,57.51
1419.768,57.62,58.46
1419.7837,58.27,59.1
1419.7995,58.56,59.4
1419.8152,58.8,59.84
1419.8309,58.58,59.95
1419.8467,58.63,59.88
1419.8624,58.45,59.53
1419.8782,57.95,59.32
1419.8939,57.52,58.93
1419.9097,57.3,58.48
1419.9254,56.83,57.77
1419.9412,56.3,57.36
1419.9569,55.95,56.88
1419.9727,55.2,56.38
1419.9884,55.09,56.1
1420.0042,54.72,55.74
1420.0199,53.99,55.54
1420.0357,53.76,55.32
1420.0514,53.56,54.95
1420.0672,53.53,54.8
1420.0829,53.38,54.79
1420.0987,53.29,54.9
1420.1144,53.55,55.21
1420.1302,53.91,55.26
1420.1459,54.14,56.11
1420.1617,54.68,56.92
1420.1774,54.7,57.74
1420.1932,55.55,58.34
1420.2089,55.94,59.28
1420.2246,56.2,60.22
1420.2404,56.85,61.28
1420.2561,57.38,62.02
1420.2719,57.82,62.63
1420.2876,58.21,64.59
1420.3034,58.74,66.53
1420.3191,59.1,68.78
1420.3349,59.24,71.82
1420.3506,59.25,74.84
1420.3664,59.92,76.71
1420.3821,60.14,76.31
1420.3979,60.4,75.34
1420.4136,59.9,72.33
1420.4294,59.94,68.82
1420.4451,59.51,65.86
1420.4609,59.23,63.98
1420.4766,59.14,62.68
1420.4924,58.56,61.68
1420.5081,58.11,60.65
1420.5239,57.68,60.0
1420.5396,56.71,59.25
1420.5554,56.47,58.77
1420.5711,55.5,58.14
1420.5869,54.98,57.62
1420.6026,54.48,56.97
1420.6183,53.9,56.53
1420.6341,52.95,56.19
1420.6498,52.36,55.12
1420.6656,52.11,54.92
1420.6813,51.32,54.16
1420.6971,51.15,53.62
1420.7128,51.01,53.42
1420.7286,50.81,53.05
1420.7443,50.6,52.68
1420.7601,50.18,52.28
1420.7758,50.31,52.47
1420.7916,50.64,52.39
1420.8073,50.97,52.19
1420.8231,51.08,52.46
1420.8388,51.25,52.79
1420.8546,51.81,53.15
1420.8703,52.02,53.85
1420.8861,52.53,54.0
1420.9018,53.05,54.33
1420.9176,53.6,55.0
1420.9333,53.87,55.34
1420.9491,54.39,55.8
1420.9648,54.8,56.33
1420.9806,55.38,56.53
1420.9963,55.41,56.6
1421.0121,55.74,56.77
1421.0278,55.58,57.11
1421.0435,55.3,56.81
1421.0593,55.0,56.26
1421.075,54.78,55.76
1421.0908,53.85,54.87
1421.1065,53.31,54.14
1421.1223,51.85,53.04
1421.138,50.93,51.46
1421.1538,49.34,49.97
1421.1695,47.44,48.59
1421.1853,45.96,46.84
1421.201,44.07,44.71
1421.2168,42.03,42.48
1421.2325,39.79,40.42
1421.2483,37.46,38.5
1421.264,35.35,35.95
1421.2798,33.09,33.79
1421.2955,30.97,31.43
1421.3113,29.07,29.59
1421.327,27.1,27.57
1421.3428,25.43,25.66
1421.3585,23.72,23.99
1421.3743,22.23,22.35
1421.39,20.95,21.06
1421.4058,19.64,19.88
