Trial Number,528,
Galactic Longitude (L),98.31282217340058,degrees
Galactic Latitude (B),-47.16559700529938,degrees
Right Ascension (RA),355.9981816222774,degrees
Declination (DEC),12.456583738157066,degrees
observed Frequency,1420.3506328897638,MHz
Observation Time,2025-11-23 19:55:06,
Calculated Parameters
Vr,-11.6,km/s
Ur,206.1,km/s
Ut,-200.3,km/s
Total Velocity,287.4,km/s
Distance from Sun,2.7,kpc
Galactic center Distance,9.3,kpc
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,29.24,29.22
1419.4215,28.47,28.45
1419.4372,28.03,27.91
1419.453,27.96,27.91
1419.4687,28.6,28.67
1419.4845,29.85,29.95
1419.5002,32.12,32.19
1419.516,34.74,34.97
1419.5317,38.02,38.41
1419.5475,41.75,42.05
1419.5632,45.8,46.15
1419.579,49.74,50.28
1419.5947,53.83,54.23
1419.6105,57.58,58.26
1419.6262,61.66,62.34
1419.642,65.35,65.97
1419.6577,68.38,69.22
1419.6735,72.11,72.49
1419.6892,74.88,75.68
1419.705,77.29,78.32
1419.7207,80.23,80.61
1419.7365,82.35,82.85
1419.7522,83.77,84.45
1419.768,84.97,85.63
1419.7837,85.7,86.64
1419.7995,86.58,87.17
1419.8152,86.95,88.06
1419.8309,87.2,87.88
1419.8467,87.47,87.66
1419.8624,86.77,87.77
1419.8782,86.53,87.06
1419.8939,85.77,86.75
1419.9097,85.17,85.95
1419.9254,84.36,85.35
1419.9412,84.28,84.24
1419.9569,82.74,84.02
1419.9727,82.55,83.35
1419.9884,81.75,82.64
1420.0042,81.47,82.28
1420.0199,80.47,81.86
1420.0357,80.44,81.05
1420.0514,80.18,81.51
1420.0672,80.15,81.43
1420.0829,80.44,81.2
1420.0987,80.3,81.4
1420.1144,80.44,81.3
1420.1302,80.62,82.42
1420.1459,81.06,82.58
1420.1617,81.69,83.52
1420.1774,82.53,84.02
1420.1932,83.06,84.51
1420.2089,83.72,84.79
1420.2246,84.49,86.08
1420.2404,85.19,86.58
1420.2561,86.12,87.58
1420.2719,86.93,89.01
1420.2876,87.38,89.93
1420.3034,88.27,92.17
1420.3191,88.91,95.06
1420.3349,89.2,98.97
1420.3506,89.73,102.79
1420.3664,90.38,103.03
1420.3821,89.84,100.48
1420.3979,90.45,96.8
1420.4136,90.11,94.73
1420.4294,90.35,94.19
1420.4451,89.93,93.38
1420.4609,89.8,92.83
1420.4766,89.14,92.34
1420.4924,88.56,91.02
1420.5081,87.69,90.32
1420.5239,87.1,89.21
1420.5396,85.95,88.94
1420.5554,85.26,87.88
1420.5711,84.0,86.7
1420.5869,83.58,85.5
1420.6026,82.38,84.56
1420.6183,81.82,83.78
1420.6341,80.89,82.75
1420.6498,79.99,81.53
1420.6656,78.9,80.69
1420.6813,78.65,80.49
1420.6971,78.24,79.8
1420.7128,77.64,79.01
1420.7286,77.4,78.26
1420.7443,77.21,78.75
1420.7601,77.11,78.35
1420.7758,77.45,78.39
1420.7916,77.41,78.45
1420.8073,77.46,78.21
1420.8231,77.77,79.03
1420.8388,78.76,79.17
1420.8546,78.82,79.54
1420.8703,79.56,80.19
1420.8861,80.26,81.06
1420.9018,80.95,81.51
1420.9176,81.92,82.43
1420.9333,82.36,82.67
1420.9491,82.99,83.86
1420.9648,83.47,84.16
1420.9806,84.01,84.24
1420.9963,84.75,84.85
1421.0121,84.17,84.78
1421.0278,84.5,84.31
1421.0435,83.95,84.11
1421.0593,83.17,83.55
1421.075,82.49,82.36
1421.0908,81.34,81.43
1421.1065,80.17,80.41
1421.1223,78.49,78.18
1421.138,76.42,76.12
1421.1538,74.27,73.9
1421.1695,71.63,71.46
1421.1853,68.79,68.79
1421.201,66.02,65.73
1421.2168,63.07,62.57
1421.2325,59.61,59.15
1421.2483,56.54,56.09
1421.264,52.9,52.59
1421.2798,49.62,49.26
1421.2955,46.39,45.89
1421.3113,43.25,42.87
1421.327,40.42,40.15
1421.3428,37.86,37.66
1421.3585,35.54,35.33
1421.3743,33.6,33.29
1421.39,32.02,31.47
1421.4058,30.52,30.17
