Trial Number,1198,
Galactic Longitude (L),227.98890178931728,degrees
Galactic Latitude (B),52.42798056842968,degrees
Right Ascension (RA),155.72608841806647,degrees
Declination (DEC),12.73432602066502,degrees
observed Frequency,1420.4451210787402,MHz
Observation Time,2025-11-30 06:08:45,
Calculated Parameters
Vr,8.3,km/s
Ur,-155.2,km/s
Ut,-118.5,km/s
Total Velocity,195.2,km/s
Distance from Sun,0.6,kpc
Galactic center Distance,8.9,kpc
Spectral Data
Frequency (MHz),avgps,avgps2
1419.4058,32.85,32.72
1419.4215,32.21,31.85
1419.4372,31.42,31.41
1419.453,31.54,31.43
1419.4687,32.1,32.22
1419.4845,33.33,33.57
1419.5002,35.52,35.76
1419.516,38.62,38.84
1419.5317,42.21,42.56
1419.5475,46.09,46.57
1419.5632,50.21,50.77
1419.579,54.6,55.01
1419.5947,58.89,59.6
1419.6105,63.28,64.15
1419.6262,67.68,68.29
1419.642,71.72,72.57
1419.6577,75.43,76.17
1419.6735,79.49,79.72
1419.6892,82.5,83.19
1419.705,85.18,85.91
1419.7207,87.99,88.41
1419.7365,89.81,90.9
1419.7522,91.73,92.61
1419.768,93.5,93.95
1419.7837,94.7,95.46
1419.7995,95.29,96.38
1419.8152,95.97,96.65
1419.8309,95.93,96.83
1419.8467,95.54,96.95
1419.8624,95.6,96.6
1419.8782,95.51,95.95
1419.8939,94.97,95.77
1419.9097,93.8,95.53
1419.9254,93.83,94.85
1419.9412,92.61,93.54
1419.9569,92.13,93.09
1419.9727,91.36,92.6
1419.9884,90.36,91.7
1420.0042,90.47,91.91
1420.0199,89.23,91.43
1420.0357,89.3,90.42
1420.0514,88.96,90.58
1420.0672,89.0,90.01
1420.0829,89.34,90.64
1420.0987,88.85,90.65
1420.1144,89.23,91.37
1420.1302,90.08,91.74
1420.1459,90.38,92.08
1420.1617,91.09,92.63
1420.1774,91.44,93.58
1420.1932,92.01,94.21
1420.2089,93.0,95.1
1420.2246,94.11,96.55
1420.2404,94.67,97.33
1420.2561,95.27,98.42
1420.2719,96.35,99.38
1420.2876,97.44,100.57
1420.3034,98.13,100.88
1420.3191,98.72,102.03
1420.3349,98.97,103.38
1420.3506,99.69,104.88
1420.3664,99.6,105.62
1420.3821,100.32,106.76
1420.3979,99.74,108.32
1420.4136,100.0,109.99
1420.4294,99.76,110.98
1420.4451,99.5,111.12
1420.4609,99.42,110.76
1420.4766,98.68,108.85
1420.4924,98.18,106.84
1420.5081,97.45,104.3
1420.5239,96.34,101.04
1420.5396,95.8,99.02
1420.5554,94.72,97.8
1420.5711,92.88,96.24
1420.5869,92.32,94.92
1420.6026,91.47,93.21
1420.6183,90.37,92.16
1420.6341,89.56,91.02
1420.6498,88.29,89.49
1420.6656,87.83,88.92
1420.6813,87.39,88.04
1420.6971,86.56,87.55
1420.7128,85.77,86.87
1420.7286,85.71,86.32
1420.7443,85.19,86.14
1420.7601,85.53,86.25
1420.7758,85.17,86.28
1420.7916,85.2,86.15
1420.8073,85.71,86.05
1420.8231,86.54,86.89
1420.8388,86.9,87.14
1420.8546,87.38,87.65
1420.8703,88.11,88.08
1420.8861,88.18,89.04
1420.9018,89.62,89.97
1420.9176,90.24,90.57
1420.9333,91.3,91.38
1420.9491,91.8,91.75
1420.9648,92.01,92.43
1420.9806,92.99,92.62
1420.9963,93.3,93.05
1421.0121,93.33,92.69
1421.0278,92.71,92.75
1421.0435,92.74,92.75
1421.0593,92.13,91.69
1421.075,90.53,91.02
1421.0908,90.03,89.84
1421.1065,88.7,87.66
1421.1223,86.74,85.61
1421.138,84.17,83.65
1421.1538,82.15,81.43
1421.1695,79.5,78.34
1421.1853,76.04,75.59
1421.201,72.55,72.16
1421.2168,69.39,68.86
1421.2325,65.88,65.44
1421.2483,62.27,61.39
1421.264,58.71,58.17
1421.2798,55.0,54.35
1421.2955,51.33,51.0
1421.3113,48.16,47.5
1421.327,45.05,44.76
1421.3428,42.15,41.77
1421.3585,39.79,39.15
1421.3743,37.38,37.04
1421.39,35.73,35.22
1421.4058,34.02,33.8
